1	-66.9358044052	10.497407071	__export__.isp_zone_1_8c968949	post
2	-66.9359365035	10.497428792	__export__.isp_zone_1_8c968949	post
3	-66.9358834784	10.4971960981	__export__.isp_zone_1_8c968949	post
4	-66.9358730645	10.4971911877	__export__.isp_zone_1_8c968949	post
5	-66.9361440141	10.4968410683	__export__.isp_zone_1_8c968949	post
6	-66.9361885815	10.496971078	__export__.isp_zone_1_8c968949	post
7	-66.9362291	10.4971245791	__export__.isp_zone_1_8c968949	post
8	-66.9362766805	10.4972875793	__export__.isp_zone_1_8c968949	post
9	-66.9363160078	10.4974525493	__export__.isp_zone_1_8c968949	post
10	-66.9363632542	10.4975796291	__export__.isp_zone_1_8c968949	post
11	-66.9363050452	10.4977077334	__export__.isp_zone_1_8c968949	post
12	-66.9363961569	10.4976941312	__export__.isp_zone_1_8c968949	post
13	-66.9364289979	10.4978393609	__export__.isp_zone_1_8c968949	post
14	-66.9364875598	10.498001086	__export__.isp_zone_1_8c968949	post
15	-66.9362111258	10.49819658	__export__.isp_zone_1_8c968949	post
16	-66.9362514705	10.4982752132	__export__.isp_zone_1_8c968949	post
17	-66.9365426752	10.4981941394	__export__.isp_zone_1_8c968949	post
18	-66.9366179065	10.4983862132	__export__.isp_zone_1_8c968949	post
19	-66.9365371643	10.4984364299	__export__.isp_zone_1_8c968949	post
20	-66.936427428	10.498458667	__export__.isp_zone_1_8c968949	post
21	-66.936503472	10.4986485713	__export__.isp_zone_1_8c968949	post
22	-66.9365279927	10.4985839494	__export__.isp_zone_1_8c968949	post
23	-66.9366765926	10.4985678411	__export__.isp_zone_1_8c968949	post
24	-66.9368004389	10.4986755737	__export__.isp_zone_1_8c968949	post
25	-66.936819987	10.4988928329	__export__.isp_zone_1_8c968949	post
26	-66.9369703891	10.4987859288	__export__.isp_zone_1_8c968949	post
27	-66.9370917726	10.4989558059	__export__.isp_zone_1_8c968949	post
28	-66.9372416651	10.4989438428	__export__.isp_zone_1_8c968949	post
29	-66.9362578214	10.4988495873	__export__.isp_zone_1_8c968949	post
30	-66.9366544593	10.4994714246	__export__.isp_zone_1_8c968949	post
31	-66.9366764126	10.4992627501	__export__.isp_zone_1_8c968949	post
32	-66.9368444973	10.4991630347	__export__.isp_zone_1_8c968949	post
33	-66.9370581002	10.4992594306	__export__.isp_zone_1_8c968949	post
34	-66.936887547	10.4993788443	__export__.isp_zone_1_8c968949	post
35	-66.9373847632	10.4993961372	__export__.isp_zone_1_8c968949	post
36	-66.9374642704	10.4996228198	__export__.isp_zone_1_8c968949	post
37	-66.9372054014	10.4996180384	__export__.isp_zone_1_8c968949	post
38	-66.937070949	10.4994770969	__export__.isp_zone_1_8c968949	post
39	-66.9370588548	10.4995676575	__export__.isp_zone_1_8c968949	post
40	-66.9369141791	10.4996805459	__export__.isp_zone_1_8c968949	post
41	-66.9370467467	10.4997294724	__export__.isp_zone_1_8c968949	post
42	-66.9369835879	10.4999633601	__export__.isp_zone_1_8c968949	post
43	-66.9372538786	10.4997469873	__export__.isp_zone_1_8c968949	post
44	-66.9375303421	10.4998118449	__export__.isp_zone_1_8c968949	post
45	-66.9375521876	10.4999665808	__export__.isp_zone_1_8c968949	post
46	-66.937121466	10.5002603765	__export__.isp_zone_1_8c968949	post
47	-66.9371785907	10.5003308197	__export__.isp_zone_1_8c968949	post
48	-66.937519967	10.5005214988	__export__.isp_zone_1_8c968949	post
49	-66.9376496245	10.5007212535	__export__.isp_zone_1_8c968949	post
50	-66.9377862674	10.5006187659	__export__.isp_zone_1_8c968949	post
51	-66.9379338409	10.5007818384	__export__.isp_zone_1_8c968949	post
52	-66.9380472789	10.5008726668	__export__.isp_zone_1_8c968949	post
53	-66.9376962681	10.5009061588	__export__.isp_zone_1_8c968949	post
54	-66.9377789476	10.5010087511	__export__.isp_zone_1_8c968949	post
55	-66.9379101068	10.5012474876	__export__.isp_zone_1_8c968949	post
56	-66.9379213089	10.5013917922	__export__.isp_zone_1_8c968949	post
57	-66.938070607	10.5014794426	__export__.isp_zone_1_8c968949	post
58	-66.9380308627	10.5016220701	__export__.isp_zone_1_8c968949	post
59	-66.9381634398	10.5017595865	__export__.isp_zone_1_8c968949	post
60	-66.9382668942	10.5019718304	__export__.isp_zone_1_8c968949	post
61	-66.9383601755	10.5020366741	__export__.isp_zone_1_8c968949	post
62	-66.9385549623	10.5022210734	__export__.isp_zone_1_8c968949	post
63	-66.938672789	10.5022936817	__export__.isp_zone_1_8c968949	post
64	-66.9388211395	10.50230133	__export__.isp_zone_1_8c968949	post
65	-66.9390186857	10.5022838435	__export__.isp_zone_1_8c968949	post
66	-66.9390458101	10.5021905499	__export__.isp_zone_1_8c968949	post
67	-66.9391518447	10.5023047606	__export__.isp_zone_1_8c968949	post
68	-66.9393595629	10.5023566686	__export__.isp_zone_1_8c968949	post
69	-66.9395707724	10.5022595932	__export__.isp_zone_1_8c968949	post
70	-66.9397815257	10.5020960918	__export__.isp_zone_1_8c968949	post
71	-66.9398712106	10.5019943473	__export__.isp_zone_1_8c968949	post
72	-66.9399332419	10.5016779578	__export__.isp_zone_1_8c968949	post
73	-66.9399040396	10.5013796068	__export__.isp_zone_1_8c968949	post
74	-66.9399848727	10.5017123787	__export__.isp_zone_1_8c968949	post
75	-66.9400974062	10.5017110026	__export__.isp_zone_1_8c968949	post
76	-66.9399721328	10.5019293743	__export__.isp_zone_1_8c968949	post
77	-66.9399384936	10.502037698	__export__.isp_zone_1_8c968949	post
78	-66.9400736447	10.5020486873	__export__.isp_zone_1_8c968949	post
79	-66.9402243262	10.5020395665	__export__.isp_zone_1_8c968949	post
80	-66.9398121158	10.5022029425	__export__.isp_zone_1_8c968949	post
81	-66.939840032	10.5022964346	__export__.isp_zone_1_8c968949	post
82	-66.9399314204	10.5023711055	__export__.isp_zone_1_8c968949	post
83	-66.939767355	10.5023767566	__export__.isp_zone_1_8c968949	post
84	-66.9397113055	10.5023992343	__export__.isp_zone_1_8c968949	post
85	-66.9395234465	10.5024386916	__export__.isp_zone_1_8c968949	post
86	-66.9394201204	10.5024678095	__export__.isp_zone_1_8c968949	post
87	-66.9391520542	10.5023884209	__export__.isp_zone_1_8c968949	post
88	-66.9390406749	10.5024129281	__export__.isp_zone_1_8c968949	post
89	-66.9377928001	10.5013712333	__export__.isp_zone_1_8c968949	post
90	-66.9376908469	10.501357206	__export__.isp_zone_1_8c968949	post
91	-66.937713513	10.5014452459	__export__.isp_zone_1_8c968949	post
92	-66.9377219196	10.5014914177	__export__.isp_zone_1_8c968949	post
93	-66.9378088241	10.5017107083	__export__.isp_zone_1_8c968949	post
94	-66.9377991177	10.5018216003	__export__.isp_zone_1_8c968949	post
95	-66.9377892313	10.5020180575	__export__.isp_zone_1_8c968949	post
96	-66.9378109991	10.5021507554	__export__.isp_zone_1_8c968949	post
97	-66.937833894	10.5023457262	__export__.isp_zone_1_8c968949	post
98	-66.9378361129	10.5024995078	__export__.isp_zone_1_8c968949	post
99	-66.9377161694	10.502619492	__export__.isp_zone_1_8c968949	post
100	-66.9376185188	10.5027283964	__export__.isp_zone_1_8c968949	post
101	-66.9378591857	10.5025516989	__export__.isp_zone_1_8c968949	post
102	-66.9380213751	10.5025984855	__export__.isp_zone_1_8c968949	post
103	-66.9380547186	10.5026323319	__export__.isp_zone_1_8c968949	post
104	-66.9381685136	10.5027263149	__export__.isp_zone_1_8c968949	post
105	-66.9383404798	10.502882715	__export__.isp_zone_1_8c968949	post
106	-66.9384652121	10.5028434622	__export__.isp_zone_1_8c968949	post
107	-66.9385264084	10.5030836083	__export__.isp_zone_1_8c968949	post
108	-66.9385458422	10.5030781844	__export__.isp_zone_1_8c968949	post
109	-66.938537354	10.5031818312	__export__.isp_zone_1_8c968949	post
110	-66.9386971387	10.5032318982	__export__.isp_zone_1_8c968949	post
111	-66.9387299144	10.5032548638	__export__.isp_zone_1_8c968949	post
112	-66.9388008453	10.5033728643	__export__.isp_zone_1_8c968949	post
113	-66.9385556768	10.5032843329	__export__.isp_zone_1_8c968949	post
114	-66.9383056423	10.503301169	__export__.isp_zone_1_8c968949	post
115	-66.938238488	10.5033118854	__export__.isp_zone_1_8c968949	post
116	-66.9377783458	10.5033198389	__export__.isp_zone_1_8c968949	post
117	-66.9375653558	10.503122581	__export__.isp_zone_1_8c968949	post
118	-66.9375045625	10.5032387225	__export__.isp_zone_1_8c968949	post
119	-66.937364015	10.5033368278	__export__.isp_zone_1_8c968949	post
120	-66.9372056005	10.5033205842	__export__.isp_zone_1_8c968949	post
121	-66.9370220755	10.5034256374	__export__.isp_zone_1_8c968949	post
122	-66.9373079322	10.5030455055	__export__.isp_zone_1_8c968949	post
123	-66.9374029515	10.5029566962	__export__.isp_zone_1_8c968949	post
124	-66.9371234436	10.5028979584	__export__.isp_zone_1_8c968949	post
125	-66.9372968021	10.5023876061	__export__.isp_zone_1_8c968949	post
126	-66.936910108	10.5021790194	__export__.isp_zone_1_8c968949	post
127	-66.9369034635	10.5020301931	__export__.isp_zone_1_8c968949	post
128	-66.9367929802	10.5018369637	__export__.isp_zone_1_8c968949	post
129	-66.937282715	10.5021307736	__export__.isp_zone_1_8c968949	post
130	-66.9374637127	10.502048479	__export__.isp_zone_1_8c968949	post
131	-66.9375317743	10.5019458743	__export__.isp_zone_1_8c968949	post
132	-66.9376032409	10.5018389956	__export__.isp_zone_1_8c968949	post
133	-66.9374701138	10.5017040592	__export__.isp_zone_1_8c968949	post
134	-66.9373984843	10.5017821458	__export__.isp_zone_1_8c968949	post
135	-66.9373046582	10.5017020714	__export__.isp_zone_1_8c968949	post
136	-66.9370989211	10.5014741752	__export__.isp_zone_1_8c968949	post
137	-66.9374040842	10.5014127678	__export__.isp_zone_1_8c968949	post
138	-66.9374164241	10.501230388	__export__.isp_zone_1_8c968949	post
139	-66.9374820205	10.5011417094	__export__.isp_zone_1_8c968949	post
140	-66.9376356752	10.5011131758	__export__.isp_zone_1_8c968949	post
141	-66.937689054	10.5010992613	__export__.isp_zone_1_8c968949	post
142	-66.9399622145	10.5010288921	__export__.isp_zone_1_8c968949	post
143	-66.9399983942	10.5009566115	__export__.isp_zone_1_8c968949	post
144	-66.9400584935	10.5007830445	__export__.isp_zone_1_8c968949	post
145	-66.9400801543	10.5007254257	__export__.isp_zone_1_8c968949	post
146	-66.9401347854	10.5006650903	__export__.isp_zone_1_8c968949	post
147	-66.9402975808	10.5007245792	__export__.isp_zone_1_8c968949	post
148	-66.940427936	10.5006893053	__export__.isp_zone_1_8c968949	post
149	-66.9404573257	10.5007532256	__export__.isp_zone_1_8c968949	post
150	-66.9404915758	10.5008179253	__export__.isp_zone_1_8c968949	post
151	-66.9405825104	10.500643445	__export__.isp_zone_1_8c968949	post
152	-66.9407862241	10.5005440458	__export__.isp_zone_1_8c968949	post
153	-66.9409370866	10.5004501878	__export__.isp_zone_1_8c968949	post
154	-66.9410084393	10.5005363168	__export__.isp_zone_1_8c968949	post
155	-66.9408851987	10.5006034358	__export__.isp_zone_1_8c968949	post
156	-66.9403831556	10.5004823592	__export__.isp_zone_1_8c968949	post
157	-66.9405597677	10.5004226927	__export__.isp_zone_1_8c968949	post
158	-66.9406408161	10.5003205858	__export__.isp_zone_1_8c968949	post
159	-66.9408251855	10.5002077425	__export__.isp_zone_1_8c968949	post
160	-66.9412558046	10.5000697424	__export__.isp_zone_1_8c968949	post
161	-66.941479678	10.500069661	__export__.isp_zone_1_8c968949	post
162	-66.9416820568	10.5001854836	__export__.isp_zone_1_8c968949	post
163	-66.9417817619	10.5002828309	__export__.isp_zone_1_8c968949	post
164	-66.9419045241	10.5004229603	__export__.isp_zone_1_8c968949	post
165	-66.9419957118	10.5002718656	__export__.isp_zone_1_8c968949	post
166	-66.9423550766	10.500118436	__export__.isp_zone_1_8c968949	post
167	-66.9422488342	10.5000303058	__export__.isp_zone_1_8c968949	post
168	-66.9424933849	10.499954395	__export__.isp_zone_1_8c968949	post
169	-66.9427353849	10.5000837511	__export__.isp_zone_1_8c968949	post
170	-66.9426333842	10.5002501854	__export__.isp_zone_1_8c968949	post
171	-66.9428032589	10.5002771253	__export__.isp_zone_1_8c968949	post
172	-66.9429709708	10.5003899966	__export__.isp_zone_1_8c968949	post
173	-66.9430272855	10.5003002604	__export__.isp_zone_1_8c968949	post
174	-66.9430145715	10.5000214876	__export__.isp_zone_1_8c968949	post
175	-66.9431513583	10.4997704869	__export__.isp_zone_1_8c968949	post
176	-66.9432829849	10.4998594911	__export__.isp_zone_1_8c968949	post
177	-66.9433839589	10.4997826451	__export__.isp_zone_1_8c968949	post
178	-66.9434906763	10.5000041386	__export__.isp_zone_1_8c968949	post
179	-66.9436308679	10.5001444484	__export__.isp_zone_1_8c968949	post
180	-66.9437059104	10.5002117018	__export__.isp_zone_1_8c968949	post
1	-66.9406557971	10.4973072687	__export__.isp_zone_1_8c968949	post
2	-66.9406764493	10.4974448285	__export__.isp_zone_1_8c968949	post
3	-66.940718196	10.497652848	__export__.isp_zone_1_8c968949	post
4	-66.9407766471	10.497937111	__export__.isp_zone_1_8c968949	post
5	-66.940805355	10.4982125452	__export__.isp_zone_1_8c968949	post
6	-66.9408740422	10.4985374513	__export__.isp_zone_1_8c968949	post
7	-66.9408884898	10.4986777998	__export__.isp_zone_1_8c968949	post
8	-66.9409354391	10.4987988446	__export__.isp_zone_1_8c968949	post
9	-66.940980336	10.4989139212	__export__.isp_zone_1_8c968949	post
10	-66.9411052561	10.4988816049	__export__.isp_zone_1_8c968949	post
11	-66.9413728259	10.4987553794	__export__.isp_zone_1_8c968949	post
12	-66.9415124122	10.4989329637	__export__.isp_zone_1_8c968949	post
13	-66.9412257382	10.4990702073	__export__.isp_zone_1_8c968949	post
14	-66.9410507384	10.4991197292	__export__.isp_zone_1_8c968949	post
15	-66.9410783735	10.4993550259	__export__.isp_zone_1_8c968949	post
16	-66.941263094	10.4993026325	__export__.isp_zone_1_8c968949	post
17	-66.9413666225	10.4992591558	__export__.isp_zone_1_8c968949	post
18	-66.941573934	10.499144696	__export__.isp_zone_1_8c968949	post
19	-66.9418063913	10.4994024532	__export__.isp_zone_1_8c968949	post
20	-66.9418455408	10.4996313331	__export__.isp_zone_1_8c968949	post
21	-66.9418738383	10.4997632173	__export__.isp_zone_1_8c968949	post
22	-66.9418737584	10.4997949987	__export__.isp_zone_1_8c968949	post
23	-66.9418104739	10.4997792454	__export__.isp_zone_1_8c968949	post
24	-66.9416681038	10.4996941696	__export__.isp_zone_1_8c968949	post
25	-66.9415447546	10.4996848634	__export__.isp_zone_1_8c968949	post
26	-66.9413818116	10.4997137464	__export__.isp_zone_1_8c968949	post
27	-66.9416642095	10.4998825952	__export__.isp_zone_1_8c968949	post
28	-66.9420043731	10.4997688376	__export__.isp_zone_1_8c968949	post
29	-66.9422739543	10.4997300279	__export__.isp_zone_1_8c968949	post
30	-66.9424084169	10.4996995901	__export__.isp_zone_1_8c968949	post
31	-66.9425502267	10.4995790502	__export__.isp_zone_1_8c968949	post
32	-66.9426594	10.4994689	__export__.isp_zone_1_8c968949	post
33	-66.9426545433	10.4992684749	__export__.isp_zone_1_8c968949	post
34	-66.9427977417	10.4994697651	__export__.isp_zone_1_8c968949	post
35	-66.9427720647	10.499682398	__export__.isp_zone_1_8c968949	post
36	-66.9432834066	10.4995767292	__export__.isp_zone_1_8c968949	post
37	-66.9431846317	10.4994145104	__export__.isp_zone_1_8c968949	post
38	-66.9431688556	10.4992613673	__export__.isp_zone_1_8c968949	post
39	-66.9432731845	10.4990227678	__export__.isp_zone_1_8c968949	post
40	-66.9432676402	10.4989521519	__export__.isp_zone_1_8c968949	post
41	-66.9434933044	10.4988386929	__export__.isp_zone_1_8c968949	post
42	-66.9436052028	10.4987327497	__export__.isp_zone_1_8c968949	post
43	-66.9439939265	10.4987594597	__export__.isp_zone_1_8c968949	post
44	-66.9440196603	10.4988820501	__export__.isp_zone_1_8c968949	post
45	-66.944083859	10.4989256557	__export__.isp_zone_1_8c968949	post
46	-66.9438558702	10.4991017366	__export__.isp_zone_1_8c968949	post
47	-66.9441316474	10.4990734381	__export__.isp_zone_1_8c968949	post
48	-66.944142456	10.499208135	__export__.isp_zone_1_8c968949	post
49	-66.9441358751	10.4992460871	__export__.isp_zone_1_8c968949	post
50	-66.9440271575	10.4993485112	__export__.isp_zone_1_8c968949	post
51	-66.9442007397	10.4993333137	__export__.isp_zone_1_8c968949	post
52	-66.9443021362	10.499510195	__export__.isp_zone_1_8c968949	post
53	-66.9443830814	10.4996347666	__export__.isp_zone_1_8c968949	post
54	-66.9443832752	10.4991022581	__export__.isp_zone_1_8c968949	post
55	-66.9446580018	10.4990472887	__export__.isp_zone_1_8c968949	post
56	-66.9445647809	10.4988928827	__export__.isp_zone_1_8c968949	post
57	-66.9443671846	10.4986949744	__export__.isp_zone_1_8c968949	post
58	-66.9439816729	10.4985309398	__export__.isp_zone_1_8c968949	post
59	-66.9438816666	10.4985360321	__export__.isp_zone_1_8c968949	post
60	-66.9436803703	10.4985472195	__export__.isp_zone_1_8c968949	post
61	-66.9435246706	10.4986085643	__export__.isp_zone_1_8c968949	post
62	-66.9432896408	10.4987727647	__export__.isp_zone_1_8c968949	post
63	-66.9432295296	10.4988197097	__export__.isp_zone_1_8c968949	post
64	-66.9430807159	10.4989590945	__export__.isp_zone_1_8c968949	post
65	-66.9430283353	10.4991003682	__export__.isp_zone_1_8c968949	post
66	-66.9429284013	10.4992642428	__export__.isp_zone_1_8c968949	post
67	-66.9428353696	10.4992045059	__export__.isp_zone_1_8c968949	post
68	-66.9428091426	10.4991333025	__export__.isp_zone_1_8c968949	post
69	-66.942833886	10.4990633005	__export__.isp_zone_1_8c968949	post
70	-66.9428570504	10.499009818	__export__.isp_zone_1_8c968949	post
71	-66.9430511562	10.4986843237	__export__.isp_zone_1_8c968949	post
72	-66.9431899768	10.4985341864	__export__.isp_zone_1_8c968949	post
73	-66.9432290399	10.4984528915	__export__.isp_zone_1_8c968949	post
74	-66.9432797875	10.4984848842	__export__.isp_zone_1_8c968949	post
75	-66.9435165583	10.4983109235	__export__.isp_zone_1_8c968949	post
76	-66.9435302541	10.4981862255	__export__.isp_zone_1_8c968949	post
77	-66.9436559733	10.498175131	__export__.isp_zone_1_8c968949	post
78	-66.9436860981	10.4979434761	__export__.isp_zone_1_8c968949	post
79	-66.9440878705	10.4977107654	__export__.isp_zone_1_8c968949	post
80	-66.9439161438	10.4979663595	__export__.isp_zone_1_8c968949	post
81	-66.9440006191	10.4980795035	__export__.isp_zone_1_8c968949	post
82	-66.9439248128	10.4981258993	__export__.isp_zone_1_8c968949	post
83	-66.9439819519	10.4982576321	__export__.isp_zone_1_8c968949	post
84	-66.9440114792	10.4984176892	__export__.isp_zone_1_8c968949	post
85	-66.9438707225	10.4983382474	__export__.isp_zone_1_8c968949	post
86	-66.9437870531	10.4982976331	__export__.isp_zone_1_8c968949	post
87	-66.9436222214	10.498327121	__export__.isp_zone_1_8c968949	post
88	-66.9441670487	10.4982831686	__export__.isp_zone_1_8c968949	post
89	-66.9442640318	10.4983886818	__export__.isp_zone_1_8c968949	post
90	-66.9443391642	10.4984554139	__export__.isp_zone_1_8c968949	post
91	-66.9443924159	10.4983773833	__export__.isp_zone_1_8c968949	post
92	-66.9442554239	10.497651051	__export__.isp_zone_1_8c968949	post
93	-66.9441532197	10.4974753897	__export__.isp_zone_1_8c968949	post
94	-66.9439504975	10.4973453978	__export__.isp_zone_1_8c968949	post
95	-66.9437242118	10.4974079603	__export__.isp_zone_1_8c968949	post
96	-66.9435406143	10.4973800399	__export__.isp_zone_1_8c968949	post
97	-66.9434945502	10.4972728855	__export__.isp_zone_1_8c968949	post
98	-66.9433071625	10.4974887495	__export__.isp_zone_1_8c968949	post
99	-66.943136766	10.4973440832	__export__.isp_zone_1_8c968949	post
100	-66.9431293062	10.4975428457	__export__.isp_zone_1_8c968949	post
101	-66.9430083814	10.4973894534	__export__.isp_zone_1_8c968949	post
102	-66.9430050936	10.497557669	__export__.isp_zone_1_8c968949	post
103	-66.9428924016	10.4973086752	__export__.isp_zone_1_8c968949	post
104	-66.9427784277	10.4973386885	__export__.isp_zone_1_8c968949	post
105	-66.9428723305	10.4974904554	__export__.isp_zone_1_8c968949	post
106	-66.9428885486	10.4975045568	__export__.isp_zone_1_8c968949	post
107	-66.9428325567	10.4975248376	__export__.isp_zone_1_8c968949	post
108	-66.9430134339	10.4977515604	__export__.isp_zone_1_8c968949	post
109	-66.9431440287	10.4979571967	__export__.isp_zone_1_8c968949	post
110	-66.9435311216	10.4980115983	__export__.isp_zone_1_8c968949	post
111	-66.9434369374	10.4978862337	__export__.isp_zone_1_8c968949	post
112	-66.943375023	10.4978193563	__export__.isp_zone_1_8c968949	post
113	-66.9432410529	10.4976494552	__export__.isp_zone_1_8c968949	post
114	-66.9433935158	10.497584637	__export__.isp_zone_1_8c968949	post
115	-66.9435290404	10.4976116437	__export__.isp_zone_1_8c968949	post
116	-66.9437038662	10.4976717042	__export__.isp_zone_1_8c968949	post
117	-66.9437865183	10.4975734686	__export__.isp_zone_1_8c968949	post
118	-66.9438811742	10.4976473714	__export__.isp_zone_1_8c968949	post
119	-66.942360434	10.4975562195	__export__.isp_zone_1_8c968949	post
120	-66.942416908	10.4975408636	__export__.isp_zone_1_8c968949	post
121	-66.942488975	10.4976725465	__export__.isp_zone_1_8c968949	post
122	-66.9426334787	10.4977964633	__export__.isp_zone_1_8c968949	post
123	-66.942869634	10.4980151153	__export__.isp_zone_1_8c968949	post
124	-66.9430466748	10.4982141951	__export__.isp_zone_1_8c968949	post
125	-66.9431329179	10.4983548874	__export__.isp_zone_1_8c968949	post
126	-66.9430196	10.4984074	__export__.isp_zone_1_8c968949	post
127	-66.9428828638	10.4985476224	__export__.isp_zone_1_8c968949	post
128	-66.9427456696	10.4984168736	__export__.isp_zone_1_8c968949	post
129	-66.9426022406	10.4983775247	__export__.isp_zone_1_8c968949	post
130	-66.9425008381	10.4983208773	__export__.isp_zone_1_8c968949	post
131	-66.9423110066	10.4979250507	__export__.isp_zone_1_8c968949	post
132	-66.9422534039	10.4978677794	__export__.isp_zone_1_8c968949	post
133	-66.9421540757	10.4977097253	__export__.isp_zone_1_8c968949	post
134	-66.9421344547	10.4976926073	__export__.isp_zone_1_8c968949	post
135	-66.9420311842	10.4977429961	__export__.isp_zone_1_8c968949	post
136	-66.9419798444	10.4977683442	__export__.isp_zone_1_8c968949	post
137	-66.9421360724	10.497994403	__export__.isp_zone_1_8c968949	post
138	-66.9417583787	10.4978835747	__export__.isp_zone_1_8c968949	post
139	-66.9417484131	10.4978909696	__export__.isp_zone_1_8c968949	post
140	-66.9417848896	10.4979643365	__export__.isp_zone_1_8c968949	post
141	-66.9418724397	10.4980614668	__export__.isp_zone_1_8c968949	post
142	-66.9420736177	10.4982149553	__export__.isp_zone_1_8c968949	post
143	-66.9421666184	10.4983502357	__export__.isp_zone_1_8c968949	post
144	-66.9421311738	10.4985309441	__export__.isp_zone_1_8c968949	post
145	-66.942412534	10.4986044377	__export__.isp_zone_1_8c968949	post
146	-66.9427048933	10.4988517531	__export__.isp_zone_1_8c968949	post
147	-66.9426187724	10.4990198703	__export__.isp_zone_1_8c968949	post
148	-66.9427000577	10.4991007342	__export__.isp_zone_1_8c968949	post
149	-66.9424291125	10.4989040511	__export__.isp_zone_1_8c968949	post
150	-66.9423527242	10.4992895919	__export__.isp_zone_1_8c968949	post
151	-66.9420702546	10.4993333202	__export__.isp_zone_1_8c968949	post
152	-66.9421755552	10.4991155607	__export__.isp_zone_1_8c968949	post
153	-66.9420917727	10.4987714905	__export__.isp_zone_1_8c968949	post
154	-66.9418579961	10.4984974219	__export__.isp_zone_1_8c968949	post
155	-66.9417819874	10.4986054874	__export__.isp_zone_1_8c968949	post
156	-66.9417712211	10.4986529243	__export__.isp_zone_1_8c968949	post
157	-66.9416635054	10.4986119625	__export__.isp_zone_1_8c968949	post
158	-66.9417716378	10.4989995368	__export__.isp_zone_1_8c968949	post
159	-66.9417677135	10.4991889986	__export__.isp_zone_1_8c968949	post
160	-66.9416494165	10.4979603392	__export__.isp_zone_1_8c968949	post
161	-66.9415937895	10.4979721123	__export__.isp_zone_1_8c968949	post
162	-66.941580137	10.4979645735	__export__.isp_zone_1_8c968949	post
163	-66.9413608809	10.4980654295	__export__.isp_zone_1_8c968949	post
164	-66.9414540243	10.4982844886	__export__.isp_zone_1_8c968949	post
165	-66.9413562648	10.4983092878	__export__.isp_zone_1_8c968949	post
166	-66.9412853453	10.498548017	__export__.isp_zone_1_8c968949	post
167	-66.9412650193	10.4985948238	__export__.isp_zone_1_8c968949	post
168	-66.9412149691	10.4985896903	__export__.isp_zone_1_8c968949	post
169	-66.9415213629	10.4985334905	__export__.isp_zone_1_8c968949	post
170	-66.9411402511	10.4995024426	__export__.isp_zone_1_8c968949	post
171	-66.9442830447	10.4981445882	__export__.isp_zone_1_8c968949	post
172	-66.9431156021	10.497140684	__export__.isp_zone_1_8c968949	post
1	-66.9439224678	10.4967882123	__export__.isp_zone_1_8c968949	post
2	-66.9439220593	10.4966858133	__export__.isp_zone_1_8c968949	post
3	-66.9438084388	10.4966196014	__export__.isp_zone_1_8c968949	post
4	-66.9438089765	10.4965331448	__export__.isp_zone_1_8c968949	post
5	-66.9437414316	10.4964011436	__export__.isp_zone_1_8c968949	post
6	-66.9436645891	10.4964305702	__export__.isp_zone_1_8c968949	post
7	-66.9436307123	10.4962074126	__export__.isp_zone_1_8c968949	post
8	-66.9435447859	10.4960859464	__export__.isp_zone_1_8c968949	post
